"","Illnesses","Hospitalizations","Fatalities","location","food","species","month","state","ingredient"
"9188",13,13,1,1,887,34,6,12,34
"9189",44,0,0,1,37,7,6,25,6
"9190",23,0,0,3,1325,8,6,25,10
"9191",16,0,0,5,267,6,6,13,57
"9192",36,0,0,1,952,7,6,13,112
"9193",26,0,0,1,37,7,6,13,6
"9194",9,3,0,20,37,14,6,13,6
"9195",15,2,0,77,37,3,6,13,6
"9196",6,0,0,3,37,3,6,14,6
"9197",4,0,0,1,1273,8,6,14,6
"9198",6,0,0,1,37,7,6,15,6
"9199",6,0.905161734342739,0.0187628865979381,9,1810,7,6,15,6
"9200",4,0,0,1,1291,7,6,15,6
"9201",6,0,0,1,37,7,6,15,6
"9202",13,2,0,18,1811,3,6,15,6
"9203",3,0,0,1,1812,9,6,15,6
"9204",12,2,0,1,8,3,6,15,6
"9205",11,1,0,26,37,26,6,42,6
"9206",15,1,0,3,359,7,6,16,6
"9207",3,0,0,1,37,7,6,16,6
"9208",7,0,0,3,37,7,6,16,6
"9209",6,0,0,3,37,19,6,16,6
"9210",33,1,0,3,37,15,6,17,6
"9211",9,3,0,1,1813,3,6,17,113
"9212",23,0,0,1,37,19,6,50,6
"9213",21,0,0,1,1814,7,6,30,6
"9214",12,12,0,1,1452,34,6,18,6
"9215",40,1,0,16,336,3,6,19,92
"9216",4,0,0,1,1815,7,6,20,6
"9217",3,0,0,1,37,7,6,20,6
"9218",4,0.905161734342739,0.0187628865979381,20,6,7,6,20,6
"9219",22,0,0,3,1816,7,6,21,6
"9220",22,0,0,3,1816,7,6,21,6
"9221",20,4,0,1,1817,3,6,52,6
"9222",15,0,0,1,37,7,7,43,6
"9223",6,0,0,1,37,7,7,1,6
"9224",39,0.905161734342739,0.0187628865979381,11,276,20,7,1,6
"9225",3,3,0.0187628865979381,3,990,25,7,1,6
"9226",2,0.905161734342739,0.0187628865979381,1,28,2,7,1,6
"9227",6,1,0,3,16,3,7,1,4
"9228",3,0,0,1,37,7,7,1,6
"9229",52,0,0,10,37,7,7,1,6
"9230",14,4,0,1,595,3,7,1,6
"9231",12,2,0,1,601,3,7,1,2
"9232",3,0.905161734342739,0.0187628865979381,1,712,7,7,1,6
"9233",24,7,1,20,1818,3,7,2,6
"9234",6,0,0,5,1819,6,7,2,6
"9235",25,0,0,1,135,3,7,2,6
"9236",5,0.905161734342739,0.0187628865979381,1,321,7,7,3,6
"9237",6,0.905161734342739,0.0187628865979381,1,215,7,7,3,6
"9238",4,4,0,3,1820,47,7,3,6
"9239",2,0.905161734342739,0.0187628865979381,1,1821,8,7,3,6
"9240",2,0.905161734342739,0.0187628865979381,1,64,7,7,3,6
"9241",2,0.905161734342739,0.0187628865979381,1,10,7,7,3,6
"9242",5,3,0,1,283,3,7,3,34
"9243",7,0.905161734342739,0.0187628865979381,1,1822,25,7,3,6
"9244",8,0,0,1,37,18,7,3,6
"9245",33,0,0,1,37,7,7,3,6
"9246",2,0.905161734342739,0.0187628865979381,1,1078,7,7,3,6
"9247",6,4,0,3,1823,12,7,3,6
"9248",2,0,0,3,1105,12,7,5,6
"9249",18,0,0,11,936,7,7,44,6
"9250",14,0,0,5,195,7,7,6,6
"9251",3,0,0,1,37,7,7,6,6
"9252",14,0,0,3,232,7,7,6,6
"9253",54,0,0,5,359,7,7,34,6
"9254",15,0,0,1,37,7,7,34,6
"9255",3,0,0,1,63,7,7,10,6
"9256",6,0,0,1,37,7,7,10,6
"9257",10,0,0,1,37,6,7,11,6
"9258",26,0,0,1,37,7,7,11,6
"9259",4,0,0,1,1824,9,7,11,6
"9260",31,2,0,19,37,3,7,40,6
"9261",72,8,0,1,1825,3,7,12,14
"9262",23,5,0,9,1826,3,7,12,114
"9263",66,0,0,11,906,6,7,25,7
"9264",2,0.905161734342739,0.0187628865979381,1,1827,27,7,26,6
"9265",6,0,0,3,1617,42,7,13,77
"9266",31,1,0,5,1828,7,7,13,115
"9267",5,0,0,1,396,7,7,13,26
"9268",13,0,0,53,743,7,7,13,4
"9269",9,0,0,1,37,7,7,13,6
"9270",27,2,0,78,1829,3,7,13,116
"9271",6,6,0,9,37,34,7,13,6
"9272",3,1,0,3,74,3,7,13,7
"9273",5,1,0,3,37,7,7,46,6
"9274",10,1,0,3,645,7,7,15,6
"9275",5,0,0,1,37,7,7,15,6
"9276",22,2,0,11,297,7,7,15,6
"9277",2,0,0,1,74,7,7,15,6
"9278",2,0,0,1,37,7,7,15,6
"9279",10,0,0,53,37,7,7,15,6
"9280",22,0,0,1,94,19,7,16,6
"9281",19,0,0,5,867,6,7,16,6
"9282",27,2,0,1,110,6,7,50,6
"9283",50,0,0,6,115,8,7,30,6
"9284",19,2,0,1,37,3,7,30,6
"9285",121,0.905161734342739,0,5,1830,7,7,31,6
"9286",38,7,0,1,37,3,7,31,6
"9287",15,0,0,1,1831,18,7,31,6
"9288",8,2,0,1,1085,3,7,47,6
"9289",29,3,0,1,321,3,7,19,6
"9290",37,2,0,36,1832,3,7,19,6
"9291",4,0,0,1,10,7,7,20,6
"9292",4,0.905161734342739,0.0187628865979381,1,89,7,7,20,6
"9293",4,0,0,20,117,11,7,20,6
"9294",5,0,0,1,37,7,7,20,6
"9295",4,0,0,1,37,7,7,20,6
"9296",9,1,0,1,37,7,7,21,6
"9297",24,0,0,14,1559,6,7,21,6
"9298",25,2,0,5,282,7,7,21,6
"9299",20,0,0,5,1833,7,7,21,6
"9300",5,0.905161734342739,0.0187628865979381,18,265,2,8,1,6
"9301",4,0,0,1,1834,20,8,1,6
"9302",3,0,0,1,10,7,8,1,6
"9303",30,2,0,1,293,3,8,1,6
"9304",3,0,0,1,616,20,8,1,6
"9305",5,0,0,1,218,2,8,1,6
"9306",2,1,0,3,820,53,8,1,3
"9307",8,0,0,3,855,20,8,1,6
"9308",4,1,0,1,217,3,8,2,6
"9309",8,0,0,4,63,6,8,2,6
"9310",24,0,0,5,37,7,8,2,6
"9311",7,1,0,1,13,7,8,2,4
"9312",2,0.905161734342739,0.0187628865979381,1,1048,8,8,3,6
"9313",3,0.905161734342739,0.0187628865979381,1,10,7,8,3,6
"9314",2,0.905161734342739,0.0187628865979381,1,973,7,8,3,6
"9315",8,0,0,1,284,6,8,3,6
"9316",3,0.905161734342739,0.0187628865979381,1,37,7,8,3,6
"9317",36,0,0,3,115,3,8,3,6
"9318",6,0,0,1,37,7,8,32,6
"9319",40,0,0,1,341,7,8,32,35
"9320",6,1,0,3,74,22,8,32,7
"9321",15,4,0,1,1385,8,8,32,2
"9322",2,0,0,1,1242,8,8,5,6
"9323",11,0,0,1,37,26,8,5,6
"9324",2,0,0,1,3,2,8,5,6
"9325",2,0.905161734342739,0.0187628865979381,20,28,2,8,5,6
"9326",2,0,0,3,1835,12,8,5,6
"9327",2,0,0,1,3,2,8,5,6
"9328",6,0,0,1,37,7,8,6,6
"9329",20,1,0,1,37,7,8,6,6
"9330",31,0,0,7,37,7,8,6,6
"9331",2,0,0,1,174,7,8,6,6
"9332",4,0,0,1,37,7,8,6,6
"9333",2,0,0,1,37,7,8,6,6
"9334",4,0,0,1,37,7,8,34,6
"9335",3,0,0,1,37,7,8,34,6
"9336",4,0,0,1,17,7,8,8,6
"9337",12,0,0,1,37,18,8,8,6
"9338",30,0,0,1,37,7,8,10,6
"9339",21,0,0,5,37,7,8,10,6
"9340",3,0,0,1,109,7,8,10,6
"9341",30,0,0,1,37,7,8,10,6
"9342",27,0,0,16,1836,9,8,10,92
"9343",21,0,0,5,684,7,8,11,6
"9344",27,6,0,3,1837,3,8,11,6
"9345",27,0,0,3,569,7,8,40,6
"9346",30,4,0,3,1074,7,8,41,6
"9347",39,3,0,1,117,14,8,12,8
"9348",16,0,0,1,1838,9,8,13,26
"9349",7,0,0,1,37,7,8,13,6
"9350",10,0,0,5,37,7,8,13,6
"9351",52,3,0,14,37,22,8,13,6
"9352",2,0,0,1,147,2,8,13,6
"9353",50,0,0,11,182,21,8,13,6
"9354",41,1,0,5,1149,7,8,13,4
"9355",5,0,0,20,37,7,8,15,6
"9356",2,1,0,1,37,7,8,15,6
"9357",2,0,0,1,37,7,8,15,6
"9358",2,0,0,1,37,7,8,15,6
"9359",2,0,0,1,1839,6,8,15,6
"9360",21,3,0,5,37,3,8,15,6
"9361",18,6,1,6,195,22,8,15,6
"9362",4,0,0,1,37,3,8,16,6
"9363",9,0,0,1,37,3,8,16,6
"9364",3,0,0,1,392,2,8,16,6
"9365",7,0,0,3,347,3,8,31,2
"9366",30,0,0,5,37,7,8,20,6
"9367",6,0,0.0187628865979381,1,37,3,8,20,6
"9368",4,0,0,1,37,7,8,20,6
"9369",9,0,0,1,826,10,8,20,6
"9370",2,0.905161734342739,0.0187628865979381,1,117,39,8,20,6
"9371",17,0,0,1,37,7,8,21,6
"9372",13,1,0,1,796,26,9,43,6
"9373",4,0,0,1,1840,7,9,1,6
"9374",50,1,0,5,40,7,9,1,6
"9375",100,2,0,9,1841,15,9,1,6
"9376",20,0.905161734342739,0.0187628865979381,1,37,3,9,1,6
"9377",5,0,0,1,392,2,9,1,6
"9378",2,0,0,3,37,53,9,1,6
"9379",2,0,0,1,1515,25,9,1,6
"9380",10,0,0,9,37,7,9,1,6
"9381",12,2,0,4,1452,3,9,1,6
"9382",3,0,0,20,1452,3,9,1,6
"9383",2,0,0,1,1452,53,9,1,11
"9384",4,0,0,1,217,7,9,2,6
"9385",17,0,0,5,442,7,9,2,6
"9386",200,1,0,14,1842,26,9,2,11
"9387",6,1,0,3,37,3,9,22,6
"9388",4,0,0,3,1007,7,9,3,117
"9389",2,0.905161734342739,0.0187628865979381,1,1843,7,9,3,6
"9390",4,0.905161734342739,0.0187628865979381,1,293,7,9,3,6
"9391",7,0.905161734342739,0.0187628865979381,1,37,54,9,3,6
"9392",3,0,0,1,1844,7,9,3,6
"9393",2,0,0,3,1845,7,9,3,6
"9394",8,0.905161734342739,0.0187628865979381,4,37,7,9,3,6
"9395",22,0,0,3,1846,7,9,32,35
"9396",16,1,0,1,37,7,9,32,6
"9397",7,2,0,3,1847,3,9,5,6
"9398",3,0,0,3,351,12,9,5,6
"9399",2,1,0,1,3,2,9,5,6
"9400",17,0,0,1,267,7,9,44,26
"9401",21,0,0,5,37,7,9,6,6
"9402",24,0,0,5,37,7,9,6,6
"9403",5,0,0,1,37,7,9,6,6
"9404",7,0,0,1,37,7,9,6,6
"9405",27,0,0,1,1848,7,9,33,118
"9406",49,0.905161734342739,0,6,63,13,9,37,6
"9407",2,0,0,1,37,7,9,10,6
"9408",2,0,0,1,1849,7,9,10,6
"9409",3,1,0,1,37,3,9,11,6
"9410",39,0,0,13,1850,7,9,11,6
"9411",34,12,0.0187628865979381,1,1851,22,9,12,6
"9412",13,0,0,1,37,3,9,26,6
"9413",2,0,0,1,117,11,9,13,8
"9414",25,1,0,4,569,3,9,13,6
"9415",83,2,0,1,1149,3,9,14,6
"9416",17,0,0,21,115,3,9,14,6
"9417",15,0,0,1,1703,19,9,14,6
"9418",10,0.905161734342739,0.0187628865979381,7,37,19,9,14,6
"9419",53,1,0,11,37,19,9,14,6
"9420",12,0.905161734342739,0.0187628865979381,1,37,7,9,14,6
"9421",5,0,0,7,243,25,9,15,6
"9422",22,0,0,5,15,7,9,15,6
"9423",3,0.905161734342739,0.0187628865979381,6,113,6,9,15,6
"9424",4,0,0,16,37,3,9,16,6
"9425",9,0,0,1,53,6,9,17,6
"9426",26,0,0,1,37,7,9,17,6
"9427",6,0,0,3,185,9,9,54,6
"9428",12,1,0,1,37,19,9,50,6
"9429",35,0,0,53,37,19,9,38,6
"9430",11,0,0,1,796,26,9,31,11
"9431",59,0.905161734342739,0.0187628865979381,3,1852,8,9,19,6
"9432",2,0,0,1,185,9,9,20,6
"9433",4,2,0,1,1853,22,9,20,6
"9434",2,2,0,20,1853,22,9,20,6
"9435",14,5,2,10,37,22,9,20,6
"9436",6,2,0,1,1559,3,9,21,6
"9437",9,0,0,1,559,8,9,21,6
"9438",17,0,0,1,1611,7,10,1,2
"9439",4,0,0,1,37,7,10,1,6
"9440",24,0,0,36,37,18,10,1,6
"9441",5,0,0,4,1854,25,10,1,57
"9442",5,0.905161734342739,0.0187628865979381,1,1831,7,10,1,6
"9443",3,0,0,1,1855,7,10,1,6
"9444",6,0,0,1,43,3,10,1,2
"9445",5,0,0,1,37,20,10,1,6
"9446",16,0,0,1,253,7,10,1,6
"9447",16,2,0,1,182,14,10,1,6
"9448",22,0,0,1,986,7,10,1,6
"9449",166,0,0,7,37,25,10,1,6
"9450",25,1,0,3,1318,7,10,22,6
"9451",3,0.905161734342739,0.0187628865979381,1,109,7,10,3,6
"9452",4,0.905161734342739,0.0187628865979381,1,569,7,10,3,6
"9453",16,0.905161734342739,0.0187628865979381,5,586,19,10,3,6
"9454",2,0.905161734342739,0.0187628865979381,1,1631,7,10,3,6
"9455",6,0.905161734342739,0.0187628865979381,1,120,55,10,3,6
"9456",2,0.905161734342739,0.0187628865979381,1,1048,9,10,3,6
"9457",3,0.905161734342739,0.0187628865979381,1,1856,9,10,3,6
"9458",8,3,0,3,76,3,10,3,6
"9459",35,9,0,17,1857,3,10,32,6
"9460",19,0,0,1,571,7,10,32,6
"9461",2,0,0,1,62,8,10,32,6
"9462",3,1,0,1,37,3,10,32,6
"9463",2,0,0,1,3,2,10,5,6
"9464",2,0,0,1,37,7,10,44,6
"9465",25,0,0,1,844,29,10,6,6
"9466",45,1,0,19,1858,7,10,6,6
"9467",43,0,0,7,37,7,10,6,6
"9468",21,1,0,1,1859,29,10,6,6
"9469",9,0,0,1,37,7,10,8,6
"9470",21,0,0,14,37,8,10,8,6
"9471",20,0,0,1,392,2,10,11,6
"9472",47,0.905161734342739,0.0187628865979381,1,37,3,10,41,6
"9473",12,4,0,1,1860,22,10,12,6
"9474",3,0,0,3,74,22,10,13,92
"9475",3,0,0,1,906,9,10,13,56
"9476",4,2,0,3,1861,29,10,13,108
"9477",10,0,0,1,1862,7,10,13,75
"9478",3,3,0,26,1149,34,10,13,4
"9479",18,0,0,1,37,7,10,13,6
"9480",25,0,0,53,1863,7,10,13,119
"9481",14,1,0,1,1864,3,10,14,6
"9482",16,0,0,1,359,7,10,14,6
"9483",2,0,0,1,37,7,10,15,6
"9484",2,0,0,1,37,7,10,15,6
"9485",2,0,0,1,37,7,10,15,6
"9486",11,0,0,4,1865,7,10,15,6
"9487",13,0,0,1,308,19,10,16,6
"9488",64,1,0,1,227,22,10,16,6
"9489",5,0.905161734342739,0.0187628865979381,3,37,26,10,17,6
"9490",19,0,0,1,442,7,10,17,6
"9491",11,0,0,1,53,3,10,17,2
"9492",118,0.905161734342739,0.0187628865979381,1,359,7,10,17,87
"9493",3,0,0,3,37,7,10,54,6
"9494",31,0,0,14,37,7,10,50,6
"9495",13,0,0,53,37,7,10,18,6
"9496",23,0.905161734342739,0.0187628865979381,1,37,7,10,31,6
"9497",3,0,0,1,37,7,10,20,6
"9498",9,1,0,1,94,22,10,20,6
"9499",49,0,0,1,117,7,10,20,6
"9500",2,0,0,1,118,8,10,20,6
"9501",6,0,0,1,1841,7,10,20,6
"9502",13,2,0,16,826,26,10,21,6
"9503",3,0,0,1,37,18,11,1,6
"9504",5,0,0,1,1839,7,11,1,6
"9505",11,0,0,3,37,7,11,1,6
"9506",2,2,1,3,70,27,11,1,6
"9507",6,0,0,3,23,3,11,1,34
"9508",5,0,0,1,182,14,11,1,120
"9509",2,0,0,1,1452,45,11,1,6
"9510",5,0,0,1,796,26,11,2,11
"9511",2,0,0,1,569,4,11,2,6
"9512",11,0,0,13,1866,19,11,22,6
"9513",2,0.905161734342739,0.0187628865979381,1,74,3,11,3,6
"9514",4,0.905161734342739,0.0187628865979381,1,537,7,11,3,6
"9515",2,0.905161734342739,0.0187628865979381,1,74,8,11,3,6
"9516",2,0.905161734342739,0.0187628865979381,1,92,8,11,3,6
"9517",338,0,0,5,65,6,11,3,6
"9518",8,0.905161734342739,0.0187628865979381,7,15,8,11,3,6
"9519",7,0.905161734342739,0.0187628865979381,10,1867,7,11,3,6
"9520",2,0,0,9,1868,42,11,3,6
"9521",2,0.905161734342739,0.0187628865979381,1,807,7,11,3,6
"9522",3,0.905161734342739,0.0187628865979381,1,1291,7,11,3,6
"9523",10,0.905161734342739,0.0187628865979381,3,1869,3,11,3,6
"9524",9,0.905161734342739,0.0187628865979381,1,219,7,11,3,6
"9525",7,0,0,1,1770,8,11,5,6
"9526",48,2,0,1,37,7,11,6,6
"9527",13,2,0,3,37,7,11,6,6
"9528",15,1,0,79,37,7,11,6,6
"9529",3,0,0,1,37,7,11,6,6
"9530",17,0,0,7,37,7,11,33,6
"9531",56,0,0,5,1870,6,11,33,30
"9532",11,0,0,1,854,6,11,33,4
"9533",2,0,0,1,37,7,11,34,6
"9534",15,0,0,26,37,7,11,8,6
"9535",2,0,0,9,831,3,11,9,6
"9536",6,0,0,13,76,7,11,10,6
"9537",4,0,0,1,1871,7,11,10,6
"9538",75,5,0,16,1872,3,11,10,6
"9539",6,0,0,3,165,7,11,11,6
"9540",18,5,0,3,796,22,11,12,6
"9541",84,8,0,1,1657,3,11,12,14
"9542",48,0.905161734342739,0.0187628865979381,1,733,19,11,26,6
"9543",35,0,0,7,37,19,11,29,6
"9544",2,0,0,1,212,2,11,13,6
"9545",18,0,0,1,1873,7,11,13,121
"9546",8,0,0,9,37,6,11,13,6
"9547",30,0,0,53,37,44,11,13,6
"9548",27,0.905161734342739,0.0187628865979381,1,37,7,11,14,6
"9549",18,0.905161734342739,0.0187628865979381,1,37,7,11,14,6
"9550",14,0,0,7,142,7,11,15,6
"9551",21,0,0,7,1874,6,11,15,6
"9552",4,0.905161734342739,0.0187628865979381,3,29,7,11,15,6
"9553",9,0,0,1,37,7,11,15,6
"9554",2,0,0,1,37,7,11,15,6
"9555",110,0,0,53,37,7,11,15,6
"9556",12,0,0,3,935,19,11,16,6
"9557",11,0,0,1,37,7,11,30,6
"9558",100,0,0,7,37,7,11,30,6
"9559",6,2,0.0187628865979381,48,15,8,11,19,4
"9560",19,0.905161734342739,0,53,37,7,11,20,6
"9561",13,0,0,1,1875,7,11,21,6
"9562",7,0,0,1,37,25,12,1,6
"9563",25,0,0,1,144,7,12,1,6
"9564",4,0,0,1,582,7,12,1,6
"9565",13,0,0,1,37,7,12,1,6
"9566",90,0,0,76,37,7,12,1,6
"9567",4,0,0,1,1876,25,12,1,6
"9568",2,0,0,1,1839,7,12,1,6
"9569",4,0.905161734342739,0.0187628865979381,1,650,3,12,1,2
"9570",12,1,0,5,65,54,12,1,6
"9571",19,1,0,9,595,7,12,1,122
"9572",5,0,0,1,258,6,12,2,10
"9573",3,0,0,1,37,7,12,2,6
"9574",22,0,0,1,796,26,12,2,11
"9575",8,0,0,1,37,18,12,22,6
"9576",23,1,0,53,284,18,12,22,6
"9577",2,0.905161734342739,0.0187628865979381,1,37,7,12,3,6
"9578",11,0,0,1,1383,7,12,3,6
"9579",7,0,0,1,65,7,12,3,6
"9580",2,0.905161734342739,0.0187628865979381,1,89,7,12,3,6
"9581",12,0,0,5,1877,7,12,3,6
"9582",6,0,0,1,65,7,12,32,4
"9583",34,7,0,1,128,3,12,32,123
"9584",2,0,0,1,1878,25,12,32,6
"9585",4,0,0,1,406,19,12,32,6
"9586",3,0,0,4,37,8,12,32,6
"9587",4,0,0,1,1325,7,12,32,10
"9588",15,2,0,1,37,7,12,5,6
"9589",8,0,0,1,1879,7,12,44,6
"9590",16,0,0,76,88,7,12,6,6
"9591",10,0,0,7,366,7,12,6,6
"9592",46,0,0,7,366,7,12,6,6
"9593",4,0.905161734342739,0.0187628865979381,1,37,7,12,6,6
"9594",14,0,0,1,37,7,12,6,6
"9595",11,0.905161734342739,0.0187628865979381,1,37,7,12,6,6
"9596",4,0,0,9,37,7,12,6,6
"9597",2,0,0,1,37,7,12,6,6
"9598",6,0,0,1,37,7,12,6,6
"9599",138,19,0,3,101,8,12,34,6
"9600",12,0,0,1,37,7,12,34,6
"9601",5,0,0,1,37,7,12,34,6
"9602",18,0.905161734342739,0.0187628865979381,1,37,7,12,37,6
"9603",22,0,0,1,1106,7,12,8,6
"9604",32,1,0,5,37,7,12,8,6
"9605",8,0,0,1,37,18,12,8,6
"9606",2,0,0,1,1880,7,12,10,6
"9607",14,0,0,1,37,7,12,11,6
"9608",4,0,0,1,89,19,12,11,6
"9609",76,0,0,1,37,7,12,11,6
"9610",27,0,0,1,37,7,12,11,6
"9611",9,0,0,1,37,7,12,11,6
"9612",3,0,0,1,37,7,12,11,6
"9613",32,3,0,3,1881,7,12,13,124
"9614",2,0,0,1,1882,25,12,13,36
"9615",6,0,0,1,37,7,12,13,6
"9616",21,0,0,1,1883,7,12,13,125
"9617",3,0,0,1,37,7,12,13,6
"9618",3,0,0,1,37,7,12,13,6
"9619",16,0,0,3,1884,7,12,14,6
"9620",20,0.905161734342739,0.0187628865979381,3,37,19,12,14,6
"9621",11,0.905161734342739,0.0187628865979381,1,37,7,12,15,6
"9622",26,0,0,1,282,7,12,15,6
"9623",14,0,0,1,37,7,12,15,6
"9624",47,0,0,20,37,7,12,16,6
"9625",9,0,0,1,37,19,12,16,6
"9626",8,0.905161734342739,0,3,62,6,12,17,6
"9627",15,6,0,80,37,3,12,17,6
"9628",16,0,0,6,37,7,12,30,6
"9629",260,0,0,13,1397,7,12,18,6
"9630",21,0,0,3,282,8,12,19,10
"9631",27,0.905161734342739,0.0187628865979381,5,37,7,12,20,6
"9632",2,0,0,1,37,7,12,20,6
"9633",14,0,0,1,1885,7,12,20,6
"9634",3,0,0,1,37,7,12,20,6
"9635",23,0,0,14,1886,8,12,49,6
"9636",18,0,0,1,37,18,1,43,6
"9637",13,4,0,1,37,14,1,43,6
"9638",14,4,0,1,37,3,1,28,6
"9639",5,0,0,1,37,7,1,1,6
"9640",59,0,0,14,1887,6,1,1,6
"9641",4,0,0,1,68,20,1,1,6
"9642",23,0,0,61,1230,18,1,1,6
"9643",48,0.905161734342739,0.0187628865979381,16,37,21,1,1,6
"9644",4,0,0,4,1888,20,1,1,6
"9645",3,0,0,20,37,15,1,1,6
"9646",2,1,0,20,37,15,1,1,6
"9647",2,0,0,1,37,25,1,1,6
"9648",4,0,0,1,37,20,1,1,6
"9649",6,0,0,1,65,20,1,1,6
"9650",2,2,0,3,1889,27,1,1,6
"9651",8,1,0,1,125,15,1,1,6
"9652",12,0,0,1,6,19,1,1,6
"9653",9,0.905161734342739,0,1,37,7,1,1,6
"9654",6,0,0,1,37,20,1,1,6
"9655",14,0,0,11,37,7,1,1,6
"9656",34,0,0,19,1890,6,1,1,6
"9657",4,0,0,4,37,10,1,2,6
"9658",4,0,0,1,226,8,1,2,6
"9659",3,0,0,1,117,26,1,2,8
"9660",59,0,0,53,82,18,1,22,6
"9661",8,0.905161734342739,0.0187628865979381,1,321,7,1,3,6
"9662",2,0.905161734342739,0.0187628865979381,1,1891,8,1,3,6
"9663",5,0.905161734342739,0.0187628865979381,1,1048,7,1,3,6
"9664",2,0.905161734342739,0.0187628865979381,1,1892,7,1,3,6
"9665",2,0.905161734342739,0.0187628865979381,1,37,7,1,3,6
"9666",26,0,0,1,37,7,1,3,6
"9667",14,2,0,5,706,7,1,3,6
"9668",2,0.905161734342739,0.0187628865979381,1,569,55,1,3,6
"9669",4,0,0,1,1106,7,1,3,6
"9670",2,0.905161734342739,0.0187628865979381,1,554,7,1,3,6
"9671",17,0,0,1,37,18,1,32,6
"9672",2,0,0,1,37,7,1,32,6
"9673",2,0,0,1,350,8,1,32,30
"9674",4,0,0,1,37,7,1,6,6
"9675",18,0,0,1,796,26,1,6,6
"9676",5,0,0,1,1893,7,1,6,6
"9677",15,0,0,1,37,7,1,6,6
"9678",27,0.905161734342739,0.0187628865979381,7,366,7,1,6,6
"9679",418,2,0,1,37,7,1,6,6
"9680",2,0,0,1,37,7,1,34,6
"9681",3,0,0,1,569,7,1,8,6
"9682",2,0,0,1,37,7,1,8,6
"9683",3,0,0,1,37,7,1,8,6
"9684",121,0.905161734342739,0.0187628865979381,7,37,19,1,9,6
"9685",495,8,0,1,37,7,1,10,6
"9686",38,0,0,1,321,7,1,10,6
"9687",62,4,0,1,215,7,1,10,6
"9688",43,0,0,1,1269,7,1,10,6
"9689",12,0,0,3,138,7,1,11,6
"9690",18,0,0,3,227,7,1,11,6
"9691",76,0,0,14,270,6,1,11,6
"9692",11,0,0,1,224,7,1,11,6
"9693",16,0,0,20,47,7,1,11,6
"9694",24,0,0,1,37,7,1,11,6
"9695",5,0,0,1,1894,7,1,11,6
"9696",19,0,0,53,1895,7,1,11,6
"9697",21,0,0,5,569,7,1,13,42
"9698",7,0,0,1,37,7,1,13,6
"9699",15,1,0,1,37,7,1,13,6
"9700",3,0,0,1,37,7,1,13,6
"9701",16,0,0,1,300,7,1,13,6
"9702",16,3,0,1,37,7,1,13,6
"9703",2,2,0,9,29,22,1,13,92
"9704",42,0.905161734342739,0.0187628865979381,1,263,19,1,14,6
"9705",9,0,0,1,1082,3,1,14,6
"9706",20,0,0,1,37,19,1,14,6
"9707",20,0,0,6,37,19,1,14,6
"9708",44,0,0,53,37,7,1,46,6
"9709",4,0.905161734342739,0.0187628865979381,1,37,7,1,15,6
"9710",2,0.905161734342739,0.0187628865979381,1,37,7,1,15,6
"9711",3,1,0,1,796,10,1,15,6
"9712",2,0,0,3,212,2,1,15,6
"9713",113,23,0,1,1896,3,1,15,17
"9714",16,0,0,1,173,7,1,16,6
"9715",35,7,0,1,215,15,1,16,126
"9716",8,0,0,1,191,19,1,16,6
"9717",4,3,0,1,37,3,1,17,6
"9718",16,4,0,81,1897,3,1,17,6
"9719",2,1,0,20,37,33,1,17,6
"9720",6,0,0,20,37,3,1,17,6
"9721",9,1,0,16,37,3,1,30,6
"9722",8,0,0,1,37,7,1,30,6
"9723",11,0,0,1,37,7,1,30,6
"9724",24,0.905161734342739,0.0187628865979381,3,37,19,1,19,6
"9725",5,0,0.0187628865979381,1,37,7,1,20,6
"9726",32,0,0,3,63,6,1,20,7
"9727",12,0,0,14,1898,7,1,21,6
"9728",14,0,0,19,263,7,1,21,6
"9729",249,0,0,14,1899,6,2,43,6
"9730",161,7,0,1,1900,3,2,28,4
"9731",6,0.905161734342739,0.0187628865979381,1,37,20,2,1,6
"9732",15,0,0,1,37,7,2,1,6
"9733",11,0,0,1,293,7,2,1,6
"9734",3,0.905161734342739,0.0187628865979381,1,37,7,2,1,6
"9735",16,0,0,5,37,19,2,1,6
"9736",18,0,0,1,1901,7,2,1,6
"9737",6,0,0,1,37,7,2,1,6
"9738",6,0,0,1,37,19,2,1,6
"9739",5,0,0,1,6,19,2,1,6
"9740",5,0,0,4,37,7,2,1,6
"9741",10,0.905161734342739,0.0187628865979381,1,37,7,2,1,6
"9742",49,0,0,1,6,19,2,1,6
"9743",38,0,0,3,1037,8,2,1,6
"9744",38,0,0,82,37,19,2,1,6
"9745",5,0,0,1,37,7,2,1,6
"9746",19,0,0,1,37,18,2,22,6
"9747",3,0.905161734342739,0.0187628865979381,1,16,7,2,3,6
"9748",2,0.905161734342739,0.0187628865979381,1,1637,7,2,3,6
"9749",2,0.905161734342739,0.0187628865979381,1,197,55,2,3,6
"9750",2,0.905161734342739,0.0187628865979381,1,209,7,2,3,6
"9751",44,0,0,3,37,18,2,3,6
"9752",2,0.905161734342739,0.0187628865979381,1,608,7,2,3,6
"9753",2,0.905161734342739,0.0187628865979381,1,81,7,2,3,6
"9754",2,0.905161734342739,0.0187628865979381,1,461,7,2,3,6
"9755",5,0,0,1,147,7,2,3,6
"9756",9,0,0,1,37,18,2,3,6
"9757",17,0,0,1,1902,18,2,32,6
"9758",33,0,0,1,37,7,2,44,6
"9759",6,0,0,1,150,7,2,44,6
